asset,month,operation_count,total_value_brl,average_value_brl
UNI,2021-03-01,46,38930.58,846.3169565217391
UNI,2021-04-01,62,78470.87,1265.659193548387
UNI,2021-05-01,45403,28907408.960000224,636.6849979076322
UNI,2021-06-01,18200,10117428.230000012,555.9026500000007
UNI,2021-07-01,17393,11618171.569999985,667.9797372506172
UNI,2021-08-01,40442,43377059.69000017,1072.5745435438448
UNI,2021-09-01,24526,21541851.94000016,878.3271605643057
UNI,2021-10-01,23334,16103056.040000124,690.1112556784145
UNI,2021-11-01,23915,12886668.149999991,538.8529437591466
UNI,2021-12-01,26115,9671757.129999993,370.3525609802793
UNI,2022-01-01,17694,6935433.230000002,391.9652554538263
UNI,2022-02-01,9236,3473421.359999999,376.0742052836725
UNI,2022-03-01,7459,4393439.85,589.0119117844215
UNI,2022-04-01,5982,5230345.440000001,874.3472818455368
UNI,2022-05-01,9444,26241347.830000013,2778.6264114781884
UNI,2022-06-01,10031,2017071.5999999966,201.08380021931976
UNI,2022-07-01,7637,2636809.6999999955,345.26773602199756
UNI,2022-08-01,6041,2423495.189999996,401.1745058765099
UNI,2022-09-01,5896,1311191.8099999998,222.38667062415195
UNI,2022-10-01,28973,2002454.8499999999,69.11451523832534
UNI,2022-11-01,41751,2773286.710000001,66.4244379775335
UNI,2022-12-01,22264,1538995.369999999,69.12483695652169
UNI,2023-01-01,139490,11468422.40000051,82.21680693956922
UNI,2023-02-01,114527,11057814.729999902,96.55203340696868
UNI,2023-03-01,114996,10764121.770000152,93.604314671816
UNI,2023-04-01,104749,9187655.830000041,87.71115552415814
UNI,2023-05-01,84823,5774687.170000326,68.0792611673759
UNI,2023-06-01,94045,8366662.930000173,88.96446307618876
UNI,2023-07-01,125459,11696542.540000955,93.22999976088566
UNI,2023-08-01,141639,14131862.749999827,99.77381053240863
UNI,2023-09-01,72609,6425358.139999901,88.49258549215526
UNI,2023-10-01,134296,11506831.989999844,85.6826114701841
UNI,2023-11-01,181796,28653450.77000138,157.61320804638925
UNI,2023-12-01,134320,13322029.66000067,99.18128097082095
UNI,2024-01-01,191694,22671060.950000916,118.26693036819574
UNI,2024-02-01,221720,47384359.91000311,213.71261009382604
UNI,2024-03-01,357618,97095329.17000397,271.50571047879015
UNI,2024-04-01,200886,46024508.250000775,229.10759460589975
UNI,2024-05-01,182911,45176383.30000129,246.98560119403038
UNI,2024-06-01,230428,97516495.64000174,423.1972487718582
UNI,2024-07-01,146681,51316724.86000154,349.85257027155217
UNI,2024-08-01,130314,37437257.240001634,287.28499808156937
UNI,2024-09-01,141384,28242819.360001184,199.7596571040654
UNI,2024-10-01,176058,50519209.1500021,286.9463991980035
UNI,2024-11-01,413545,219434251.78000748,530.6175912657812
UNI,2024-12-01,659947,444612016.6800183,673.7086715751694
UNI,2025-01-01,315633,181429005.86000887,574.8100035801353
UNI,2025-02-01,178471,79589230.52000155,445.9504934695359
UNI,2025-03-01,192363,81190842.25000238,422.07099208268943
UNI,2025-04-01,131768,54336145.13000143,412.36222094895146
UNI,2025-05-01,204080,124986538.44001362,612.4389378675696
UNI,2025-06-01,189386,113685042.7900071,600.2821897606323
UNI,2025-07-01,274353,202967271.3000116,739.8033602694762
UNI,2025-08-01,200287,191471199.08000854,955.9841581331217
UNI,2025-09-01,131654,76972425.96000262,584.6569489723261
UNI,2025-10-01,156220,143883491.5200013,921.0311837152816
UNI,2025-11-01,173314,209942454.9000036,1211.3415817533703
UNI,2025-12-01,109203,43299829.10000246,396.5076884334905
UNI,2026-01-01,142885,93660974.60000432,655.4989998950507
UNI,2026-02-01,72348,54482722.620000556,753.0646682700359
UNI,2026-03-01,93712,44412632.94000113,473.9268497097611
UNI,2026-04-01,81778,40057904.820000604,489.83717894789066
UNI,2026-05-01,69991,43503354.46000126,621.556406680877
UNI,2026-06-01,80810,51874424.14000288,641.9307528771548
USDC,2019-11-01,3,760520.0,253506.66666666666
USDC,2019-12-01,2,86348.0,43174.0
USDC,2020-01-01,3,1542.11,514.0366666666666
USDC,2020-02-01,9,3217.77,357.53
USDC,2020-03-01,34,31473.33,925.6861764705883
USDC,2020-04-01,765,244558.91,319.6848496732026
USDC,2020-05-01,6632,3560540.449999985,536.8728060916744
USDC,2020-06-01,19766,9901481.250000043,500.9350020236792
USDC,2020-07-01,22097,8748662.710000038,395.9208358600732
USDC,2020-08-01,19657,176598792.38,8984.015484560206
USDC,2020-09-01,14780,205071345.20000002,13874.921867388364
USDC,2020-10-01,9207,413058494.6099999,44863.52716520038
USDC,2020-11-01,24362,623845992.2800001,25607.338982021185
USDC,2020-12-01,26935,635908211.2400001,23608.992435121592
USDC,2021-01-01,52714,622086551.5999997,11801.163857798681
USDC,2021-02-01,51339,736954446.2399998,14354.670839712495
USDC,2021-03-01,57097,660665155.3400005,11570.925886473904
USDC,2021-04-01,71823,799235702.4000005,11127.851835762924
USDC,2021-05-01,54051,927463315.2999986,17159.04081885624
USDC,2021-06-01,26173,1199764364.3799994,45839.772451763245
USDC,2021-07-01,22028,1348269697.6900003,61207.08633057927
USDC,2021-08-01,32682,1142212908.7799997,34949.296517348994
USDC,2021-09-01,36569,838093506.1699998,22918.141217151133
USDC,2021-10-01,43311,362655611.14999986,8373.291107339934
USDC,2021-11-01,42531,673401016.0900003,15833.180881944942
USDC,2021-12-01,38327,401789186.6999996,10483.189049495122
USDC,2022-01-01,30362,1109445068.1199996,36540.57928067978
USDC,2022-02-01,25238,1035713302.4100015,41037.85174776137
USDC,2022-03-01,26407,795497954.5400004,30124.510718370148
USDC,2022-04-01,24051,627729799.37,26099.945921999086
USDC,2022-05-01,29035,1057938564.6999999,36436.66487687274
USDC,2022-06-01,24566,849111836.9899999,34564.51343279329
USDC,2022-07-01,30112,1029213459.8000002,34179.51181588736
USDC,2022-08-01,26244,530620670.2,20218.742196311538
USDC,2022-09-01,131669,354537893.86999977,2692.6451470733414
USDC,2022-10-01,110503,453168392.5600009,4100.96008759944
USDC,2022-11-01,91188,782589436.3900001,8582.153752577095
USDC,2022-12-01,79621,988296202.8000005,12412.5067858982
USDC,2023-01-01,86459,793525529.7600002,9178.055838721246
USDC,2023-02-01,77038,634520025.9500002,8236.455073470237
USDC,2023-03-01,49111,435662731.99000025,8870.980676223255
USDC,2023-04-01,28718,419442338.51000106,14605.555348910128
USDC,2023-05-01,53735,1037895380.2199981,19315.071745045094
USDC,2023-06-01,47372,1139734648.399994,24059.246989782867
USDC,2023-07-01,39949,1056969614.5900006,26457.974281959516
USDC,2023-08-01,46323,1275470338.4599998,27534.27753945124
USDC,2023-09-01,26088,1100229906.1600008,42173.79278442199
USDC,2023-10-01,34348,1136834280.5200002,33097.53931873763
USDC,2023-11-01,56443,1207841015.0400002,21399.30576050175
USDC,2023-12-01,79703,858199358.4400002,10767.46619876291
USDC,2024-01-01,59154,1310389333.14,22152.16778476519
USDC,2024-02-01,187294,1077364353.719999,5752.263039499392
USDC,2024-03-01,515573,1663872954.3799903,3227.230584960792
USDC,2024-04-01,487595,1361889221.8100004,2793.0746250679363
USDC,2024-05-01,418530,827204959.7800047,1976.4532047404123
USDC,2024-06-01,561236,1328426176.070005,2366.965369416796
USDC,2024-07-01,567651,1242612898.1700296,2189.0437930524736
USDC,2024-08-01,547864,1118572204.9800003,2041.6968535621984
USDC,2024-09-01,1096418,1480025308.3500257,1349.8732311490924
USDC,2024-10-01,1251142,1437023711.5599976,1148.5696360285224
USDC,2024-11-01,1853495,888319406.8199497,479.26722587325554
USDC,2024-12-01,2863659,1066396075.3999621,372.38933664935735
USDC,2025-01-01,2422921,968152225.6799198,399.5805994829876
USDC,2025-02-01,1872794,978251922.7299604,522.3489197049757
USDC,2025-03-01,2349234,1943341168.6700575,827.2233283998348
USDC,2025-04-01,2308282,1427900861.42981,618.5989672968078
USDC,2025-05-01,2395066,2183209250.5696416,911.5445046481565
USDC,2025-06-01,2344829,1741643434.5598972,742.75925219276
USDC,2025-07-01,2552573,2513241920.859801,984.5915947789939
USDC,2025-08-01,2559708,2220768273.2998505,867.5865658504214
USDC,2025-09-01,2532227,3352990220.139945,1324.12703132063
USDC,2025-10-01,2774854,5636704672.539832,2031.3518017668073
USDC,2025-11-01,2807959,5712168837.579946,2034.277864306404
USDC,2025-12-01,2133844,4448336325.979857,2084.6586376416726
USDC,2026-01-01,2452725,4192153586.0399556,1709.1820673087916
USDC,2026-02-01,2650367,4183796622.8199105,1578.5725610151012
USDC,2026-03-01,2444337,3837838789.2304077,1570.0939719974815
USDC,2026-04-01,2607194,4792114486.339873,1838.0352541237335
USDC,2026-05-01,2898957,7241823933.850041,2498.079113919262
USDC,2026-06-01,2646529,14061395168.83982,5313.146075043886
USDP,2021-09-01,3,131462.79,43820.93
USDP,2021-10-01,4,141289.88,35322.47
USDP,2021-11-01,289,42434.69000000005,146.8328373702424
USDP,2021-12-01,614967,11275767.099987622,18.33556450994545
USDP,2022-01-01,437231,9922529.519993331,22.69402105521642
USDP,2022-02-01,275267,7801997.7399956435,28.343382025435826
USDP,2022-03-01,313499,9809257.429996667,31.28959719168695
USDP,2022-04-01,342811,8907180.599995974,25.98277359826836
USDP,2022-05-01,311128,8568396.370001247,27.539779029856675
USDP,2022-06-01,214770,5193771.259997794,24.182945755914673
USDP,2022-07-01,168623,5213430.429998428,30.917670958282248
USDP,2022-08-01,217999,5096282.719999901,23.377550906196362
USDP,2022-09-01,318448,5409690.429999253,16.98767280686094
USDP,2022-10-01,183941,6701439.030001065,36.43254646871043
USDP,2022-11-01,170435,8327240.120001489,48.85874450671217
USDP,2022-12-01,134206,5085125.06000079,37.89044498756233
USDP,2023-01-01,167980,10916518.560000926,64.98701369211172
USDP,2023-02-01,139349,4577524.090000344,32.84935012092189
USDP,2023-03-01,155808,4776471.690000158,30.656138901726212
USDP,2023-04-01,114395,6922765.720000216,60.516331308188434
USDP,2023-05-01,102916,3300700.7499995437,32.07179398732504
USDP,2023-06-01,96930,4187901.2800002736,43.20541916847492
USDP,2023-07-01,120239,3522440.859999401,29.29532730644301
USDP,2023-08-01,145790,4320789.780000632,29.637079223545044
USDP,2023-09-01,89000,2803731.319999667,31.502599101119852
USDP,2023-10-01,97647,3217011.5199995413,32.94531854536792
USDP,2023-11-01,88272,5329624.109999752,60.37728962751214
USDP,2023-12-01,210892,4433065.140000609,21.020546725340974
USDP,2024-01-01,86925,3624848.5299998056,41.70087466206276
USDP,2024-02-01,74118,2360505.479999618,31.847938152670313
USDP,2024-03-01,95054,3271247.0199994603,34.41461716497423
USDP,2024-04-01,95956,4235877.660000464,44.14395827254641
USDP,2024-05-01,72674,3304891.3800000525,45.47556732806853
USDP,2024-06-01,81705,3900329.5899995198,47.73673079982277
USDP,2024-07-01,76519,3855220.4899998587,50.38252577790952
USDP,2024-08-01,1420,356886.22999999934,251.32833098591502
USDP,2024-09-01,429,51386.06000000003,119.7810256410257
USDP,2024-10-01,768,74744.25,97.3232421875
USDP,2024-11-01,1505,140038.30000000002,93.04870431893688
USDP,2024-12-01,1069,88487.76999999997,82.77621141253506
USDP,2025-01-01,1159,84096.48999999999,72.5595254529767
USDP,2025-02-01,435,55986.30999999999,128.70416091954021
USDP,2025-03-01,265,12753.750000000005,48.12735849056606
USDP,2025-04-01,336,18493.54,55.04029761904762
USDP,2025-05-01,284,8569.559999999998,30.174507042253513
USDP,2025-06-01,240,231750.71999999997,965.6279999999999
USDP,2025-07-01,492,2112492.960000002,4293.684878048784
USDP,2025-08-01,445,2156682.7999999975,4846.478202247185
USDP,2025-09-01,250,7553.389999999997,30.213559999999987
USDP,2025-10-01,353,8641.179999999986,24.47926345609061
USDP,2025-11-01,121,7882.83,65.14735537190083
USDP,2025-12-01,207,34265.82000000001,165.5353623188406
USDP,2026-01-01,356,19164.490000000013,53.83283707865172
USDP,2026-02-01,260,9012.949999999997,34.665192307692294
USDP,2026-03-01,236,8964.529999999992,37.985296610169456
USDP,2026-04-01,251,262424.46,1045.5157768924303
USDP,2026-05-01,208,186845.44,898.2953846153846
USDP,2026-06-01,153,16666.530000000006,108.93156862745101
USDT,2019-08-01,2277,25358737.20000001,11136.906982872204
USDT,2019-09-01,4321,50664460.93,11725.170314741958
USDT,2019-10-01,13570,110900835.8200002,8172.500797347104
USDT,2019-11-01,4877,132570207.59,27182.736844371542
USDT,2019-12-01,1761,415472650.3300001,235929.9547586599
USDT,2020-01-01,3757,557167085.5899999,148301.06084375829
USDT,2020-02-01,6344,669078377.12,105466.32678436318
USDT,2020-03-01,7650,667717268.4400002,87283.3030640523
USDT,2020-04-01,8925,91243796.91000001,10223.394611764706
USDT,2020-05-01,16830,268506594.3799998,15954.04601188353
USDT,2020-06-01,22812,1455582756.4299989,63807.76593152722
USDT,2020-07-01,39312,3171267023.250006,80669.1855731076
USDT,2020-08-01,33797,2107079523.699997,62345.164473178
USDT,2020-09-01,40425,2752379339.149992,68086.0689956708
USDT,2020-10-01,38961,2924537280.9599953,75063.19860783848
USDT,2020-11-01,49700,4455303752.799986,89643.93868812849
USDT,2020-12-01,57083,5094251421.08,89242.88178757248
USDT,2021-01-01,71133,3362769699.139963,47274.39724375414
USDT,2021-02-01,259865,3390822466.848215,13048.40000326406
USDT,2021-03-01,106622,3591184533.229697,33681.45911003074
USDT,2021-04-01,106193,5522750149.320007,52006.72501313653
USDT,2021-05-01,118096,6589232828.019987,55795.56316911654
USDT,2021-06-01,80351,7296691333.340019,90810.21186220481
USDT,2021-07-01,69338,6408057599.629989,92417.68726571272
USDT,2021-08-01,72960,5288454862.179997,72484.30458031794
USDT,2021-09-01,77237,4422488639.200003,57258.67963799737
USDT,2021-10-01,68044,4205881109.939996,61811.19731262118
USDT,2021-11-01,74890,8918991071.560009,119094.552965149
USDT,2021-12-01,75129,7821654047.850013,104109.6520364974
USDT,2022-01-01,79581,8972423667.510008,112745.80198175454
USDT,2022-02-01,95655,7611783734.429999,79575.38795076055
USDT,2022-03-01,107631,8019192008.690001,74506.34119064211
USDT,2022-04-01,116565,8983890592.980013,77071.93920113253
USDT,2022-05-01,112569,11233126084.270039,99788.80583704251
USDT,2022-06-01,99371,9797238778.98003,98592.53483390556
USDT,2022-07-01,125130,9259421767.430004,73998.41578702153
USDT,2022-08-01,135835,10976090361.439985,80804.58174579442
USDT,2022-09-01,129357,8876656459.260008,68621.38468934814
USDT,2022-10-01,153000,11087683683.039976,72468.52080418284
USDT,2022-11-01,163850,12071767327.37,73675.72369465975
USDT,2022-12-01,180417,11040418228.100159,61193.89097535243
USDT,2023-01-01,195309,14459899666.749983,74036.01301911322
USDT,2023-02-01,174785,13027295214.660069,74533.25637016946
USDT,2023-03-01,219970,17348715385.289917,78868.55200840985
USDT,2023-04-01,227507,19657216019.21008,86402.68659518204
USDT,2023-05-01,258054,15076464143.050058,58423.679319251234
USDT,2023-06-01,294402,18024562193.630074,61224.31978597317
USDT,2023-07-01,256729,19071297858.25002,74285.71707228252
USDT,2023-08-01,300812,20507125478.760002,68172.56452122921
USDT,2023-09-01,244447,14207761246.180061,58122.0520038293
USDT,2023-10-01,325160,18437534899.939503,56702.96131116836
USDT,2023-11-01,362593,18646660510.84002,51425.870082544396
USDT,2023-12-01,407703,20738552825.699974,50866.814386207545
USDT,2024-01-01,433449,21634460624.369976,49912.35560439631
USDT,2024-02-01,433392,14774193047.319818,34089.676429929066
USDT,2024-03-01,821158,18741766412.029705,22823.581347353014
USDT,2024-04-01,703613,20052802670.340176,28499.761474475567
USDT,2024-05-01,684359,20975128063.410038,30649.305501074785
USDT,2024-06-01,608234,19668025764.480015,32336.281372761165
USDT,2024-07-01,711502,21015380758.059837,29536.643267425585
USDT,2024-08-01,764141,23132842458.11981,30273.002571671732
USDT,2024-09-01,878329,26533341908.710262,30208.887454143336
USDT,2024-10-01,703871,22658008141.81007,32190.569211986385
USDT,2024-11-01,806786,20148967199.710026,24974.363957369147
USDT,2024-12-01,2584178,29339510063.990185,11353.51746822014
USDT,2025-01-01,7907642,29089650305.971733,3678.6756792950077
USDT,2025-02-01,5042198,23642387048.10088,4688.90492759326
USDT,2025-03-01,2531009,25066474012.59016,9903.747482758916
USDT,2025-04-01,2042075,26676175218.370102,13063.269085792688
USDT,2025-05-01,1195935,22690472705.23987,18972.99828606059
USDT,2025-06-01,1058027,28640908377.420322,27070.111043877256
USDT,2025-07-01,1281642,27918777678.010086,21783.60078556265
USDT,2025-08-01,1385951,26087968647.46005,18823.153666659247
USDT,2025-09-01,1622058,24770052955.040127,15270.756628332727
USDT,2025-10-01,1699856,31759425522.801033,18683.597624034643
USDT,2025-11-01,1721172,34857586775.25841,20252.239041338347
USDT,2025-12-01,1567126,29587266179.21078,18879.953608842417
USDT,2026-01-01,1471079,28886341815.83029,19636.159455631067
USDT,2026-02-01,1570483,27670496809.208687,17619.09986240455
USDT,2026-03-01,2563762,31034681830.29433,12105.133717675171
USDT,2026-04-01,1818583,32944283824.249416,18115.358949384998
USDT,2026-05-01,1779696,44986268333.15151,25277.501513264913
USDT,2026-06-01,1663138,33959112651.709988,20418.698058555565
VET,2020-05-01,1,10.37,10.37
VET,2020-08-01,2,106507.75,53253.875
VET,2020-09-01,1,100.0,100.0
VET,2020-11-01,5,1776.38,355.276
VET,2020-12-01,3,189.61,63.20333333333334
VET,2021-01-01,17,26451.559999999998,1555.9741176470586
VET,2021-02-01,40,57769.75,1444.24375
VET,2021-03-01,121,90071.68999999999,744.3941322314049
VET,2021-04-01,173,466461.50999999995,2696.309306358381
VET,2021-05-01,105,189501.34999999998,1804.7747619047616
VET,2021-06-01,7922,3460044.3299999936,436.7639901540007
VET,2021-07-01,5123,2607801.960000001,509.0380558266642
VET,2021-08-01,12931,8461862.470000025,654.3857760420714
VET,2021-09-01,10744,7502820.62999999,698.3265664556952
VET,2021-10-01,16526,14061459.069999993,850.8688775263217
VET,2021-11-01,14892,12252643.049999995,822.7667908944396
VET,2021-12-01,5505,2453891.599999996,445.756875567665
VET,2022-01-01,3472,1184445.7300000016,341.1422033410143
VET,2022-02-01,1935,634642.79,327.98077002583983
VET,2022-03-01,4584,2115008.149999999,461.3892124781848
VET,2022-04-01,2032,788280.3799999999,387.9332578740157
VET,2022-05-01,2533,576074.3599999999,227.42769838136593
VET,2022-06-01,1816,371924.62000000005,204.8043061674009
VET,2022-07-01,1340,324972.1800000002,242.51655223880613
VET,2022-08-01,1562,441363.65999999945,282.5631626120355
VET,2022-09-01,1201,262963.85000000003,218.95407993338887
VET,2022-10-01,670,103527.80000000002,154.51910447761196
VET,2022-11-01,1272,244083.45999999996,191.88951257861632
VET,2022-12-01,708,76663.86,108.28228813559322
VET,2023-01-01,1654,249009.6199999997,150.5499516324061
VET,2023-02-01,1735,347354.8699999998,200.20453602305466
VET,2023-03-01,1215,189822.4900000001,156.23250205761326
VET,2023-04-01,806,130061.60999999996,161.36676178660045
VET,2023-05-01,696,90191.55000000002,129.5855603448276
VET,2023-06-01,1096,131155.1,119.66706204379562
VET,2023-07-01,794,85650.42000000001,107.87206549118389
VET,2023-08-01,822,88404.57999999999,107.5481508515815
VET,2023-09-01,1026,87925.68999999999,85.6975536062378
VET,2023-10-01,1135,107678.74000000003,94.87113656387669
VET,2023-11-01,8488,589561.5900000002,69.45824575871822
VET,2023-12-01,24531,1654986.1300000034,67.46509029391396
VET,2024-01-01,6472,485427.93000000034,75.00431551297903
VET,2024-02-01,30915,2624862.390000001,84.90578651140227
VET,2024-03-01,289687,12836844.310000055,44.31280765101663
VET,2024-04-01,132671,4014860.0200000224,30.26177551989525
VET,2024-05-01,29215,1183846.6499999964,40.52187746020867
VET,2024-06-01,33383,1348817.8400000029,40.40433274421121
VET,2024-07-01,10234,744581.7799999996,72.75569474301344
VET,2024-08-01,28578,1025827.6399999827,35.895711386380526
VET,2024-09-01,9786,1115300.5199999982,113.9689883507049
VET,2024-10-01,3305,343969.35,104.0754462934947
VET,2024-11-01,8548,1099515.5499999998,128.62839845577912
VET,2024-12-01,16022,2653376.0100000002,165.60828922731247
VET,2025-01-01,7163,959229.3099999998,133.91446460980035
VET,2025-02-01,2167,392994.6799999999,181.35425934471613
VET,2025-03-01,1623,210538.24,129.72165126309304
VET,2025-04-01,1551,296439.8300000001,191.1281947130884
VET,2025-05-01,1360,201307.25999999998,148.02004411764705
VET,2025-06-01,944,187707.62999999998,198.8428283898305
VET,2025-07-01,1685,347881.03999999986,206.45759050445096
VET,2025-08-01,1331,390427.74000000005,293.334139744553
VET,2025-09-01,992,197009.18999999997,198.59797379032256
VET,2025-10-01,750,238227.6,317.6368
VET,2025-11-01,517,95148.30000000003,184.0392649903289
VET,2025-12-01,385,50094.72,130.11615584415586
VET,2026-01-01,427,59740.48999999999,139.9074707259953
VET,2026-02-01,293,29906.38,102.06955631399317
VET,2026-03-01,341,33819.63,99.17780058651026
VET,2026-04-01,475,50568.78,106.46058947368421
VET,2026-05-01,788,62598.38999999998,79.43958121827409
VET,2026-06-01,642,51965.04000000001,80.94242990654207
WAVES,2019-08-01,1,1500.0,1500.0
WAVES,2019-09-01,3,372.78999999999996,124.26333333333332
WAVES,2019-10-01,16,3410.1699999999996,213.13562499999998
WAVES,2019-11-01,1,26.96,26.96
WAVES,2019-12-01,2,99.22999999999999,49.614999999999995
WAVES,2020-01-01,8,1500.0,187.5
WAVES,2020-02-01,14,7468.17,533.4407142857143
WAVES,2020-03-01,4,2837.6800000000003,709.4200000000001
WAVES,2020-04-01,5,3337.33,667.466
WAVES,2020-05-01,13,6050.789999999999,465.44538461538457
WAVES,2020-06-01,20,16003.2,800.1600000000001
WAVES,2020-07-01,3208,1976828.5399999996,616.218372817955
WAVES,2020-08-01,14809,13987342.860000076,944.5163657235516
WAVES,2020-09-01,3725,2790397.1399999997,749.0999033557046
WAVES,2020-10-01,3134,2301930.38,734.5023548181238
WAVES,2020-11-01,6569,6660087.329999994,1013.8662399147502
WAVES,2020-12-01,5893,5258232.049999996,892.2844137111821
WAVES,2021-01-01,8625,6791511.289999994,787.4215988405791
WAVES,2021-02-01,12872,8561411.440000005,665.1189745183348
WAVES,2021-03-01,8997,6230769.729999989,692.5385939757685
WAVES,2021-04-01,25748,25156421.93000005,977.0243098493107
WAVES,2021-05-01,33343,48522755.72000019,1455.2606460126622
WAVES,2021-06-01,7494,10195528.450000033,1360.4921870830042
WAVES,2021-07-01,4185,5258634.879999991,1256.543579450416
WAVES,2021-08-01,6801,5913198.340000004,869.4601293927369
WAVES,2021-09-01,4549,4147720.470000004,911.7873092987478
WAVES,2021-10-01,4351,4044983.4599999986,929.6675384968969
WAVES,2021-11-01,2214,1570954.9800000002,709.5550948509486
WAVES,2021-12-01,2106,1363476.6699999978,647.4248195631519
WAVES,2022-01-01,1378,698086.9199999993,506.5942815674886
WAVES,2022-02-01,1574,1024606.4300000002,650.9570711562898
WAVES,2022-03-01,11264,13239907.379999958,1175.4179137073827
WAVES,2022-04-01,5310,5630296.069999993,1060.319410546138
WAVES,2022-05-01,5933,3264821.4899999993,550.2817276251474
WAVES,2022-06-01,8579,3928641.1400000043,457.9369553561026
WAVES,2022-07-01,2970,1109582.1499999994,373.5966835016833
WAVES,2022-08-01,2361,922108.8800000019,390.5586107581541
WAVES,2022-09-01,1530,496578.9400000002,324.5613986928106
WAVES,2022-10-01,1339,313667.87000000005,234.2553174010456
WAVES,2022-11-01,1756,351627.25000000006,200.24330865603648
WAVES,2022-12-01,1973,353563.1999999999,179.2008109477952
WAVES,2023-01-01,1840,545448.8899999997,296.4396141304346
WAVES,2023-02-01,1505,540041.6,358.83162790697673
WAVES,2023-03-01,598,156028.08000000002,260.9165217391305
WAVES,2023-04-01,786,245063.55000000008,311.78568702290085
WAVES,2023-05-01,890,232522.5,261.2612359550562
WAVES,2023-06-01,1383,270821.93,195.8220751988431
WAVES,2023-07-01,723,164386.24999999997,227.36687413554628
WAVES,2023-08-01,319,64287.77999999997,201.52909090909083
WAVES,2023-09-01,181,36617.549999999996,202.30690607734803
WAVES,2023-10-01,295,103195.96000000005,349.8168135593222
WAVES,2023-11-01,401,131595.69999999998,328.16882793017453
WAVES,2023-12-01,619,180399.86,291.43757673667204
WAVES,2024-01-01,413,75878.16999999998,183.72438256658592
WAVES,2024-02-01,454,133097.57,293.1664537444934
WAVES,2024-03-01,1256,363398.0799999996,289.3296815286621
WAVES,2024-04-01,740,157146.64000000013,212.3603243243245
WAVES,2024-05-01,567,88966.00000000003,156.90652557319228
WAVES,2024-06-01,1360,200785.80000000005,147.63661764705887
WAVES,2024-07-01,516,47691.610000000044,92.42560077519389
WAVES,2024-08-01,235,18670.220000000005,79.44774468085109
WAVES,2024-09-01,192,15167.100000000002,78.99531250000001
WAVES,2024-10-01,299,27677.040000000005,92.56535117056858
WAVES,2024-11-01,1459,158872.58000000016,108.89141877998641
WAVES,2024-12-01,1208,140288.78000000046,116.13309602649045
WAVES,2025-01-01,480,46865.56000000005,97.63658333333343
WAVES,2025-02-01,305,30427.519999999953,99.76236065573755
WAVES,2025-03-01,137,11640.819999999994,84.96948905109485
WAVES,2025-04-01,115,7784.410000000001,67.69052173913045
WAVES,2025-05-01,125,10952.559999999992,87.62047999999994
WAVES,2025-06-01,73,5260.5999999999985,72.06301369863012
WAVES,2025-07-01,79,6906.800000000001,87.42784810126584
WAVES,2025-08-01,109,8602.490000000002,78.9219266055046
WAVES,2025-09-01,50,2869.4400000000005,57.38880000000001
WAVES,2025-10-01,249,26133.22,104.95269076305222
WAVES,2025-11-01,605,54333.04999999995,89.80669421487595
WAVES,2025-12-01,272,28725.689999999995,105.60915441176469
WAVES,2026-01-01,328,19946.890000000003,60.81368902439025
WAVES,2026-02-01,168,10547.00000000001,62.77976190476196
WAVES,2026-03-01,128,8190.23,63.986171875
WAVES,2026-04-01,85,5932.830000000004,69.79800000000004
WAVES,2026-05-01,113,7459.929999999997,66.01707964601766
WAVES,2026-06-01,197,14923.629999999988,75.75446700507608
WBTC,2021-06-01,720,202428.54999999993,281.1507638888888
WBTC,2021-07-01,620,174074.21999999986,280.76487096774173
WBTC,2021-08-01,1289,506124.32000000007,392.64881303335926
WBTC,2021-09-01,4096,2175911.239999982,531.2283300781206
WBTC,2021-10-01,10288,8477405.79000003,824.0091164463482
WBTC,2021-11-01,3940,1963845.2999999986,498.4378934010149
WBTC,2021-12-01,1542,444686.4799999995,288.38293125810605
WBTC,2022-01-01,1219,508009.19999999966,416.7425758818701
WBTC,2022-02-01,1632,524219.5100000002,321.21293504901973
WBTC,2022-03-01,1824,559548.6700000003,306.77010416666684
WBTC,2022-04-01,1705,380108.1699999995,222.9373431085041
WBTC,2022-05-01,1459,199677.91000000012,136.85943111720366
WBTC,2022-06-01,1271,135494.13,106.60435090479938
WBTC,2022-07-01,1199,291261.94999999995,242.9207256046705
WBTC,2022-08-01,765,145762.04999999996,190.53862745098033
WBTC,2022-09-01,719,144781.32000000012,201.36484005563298
WBTC,2022-10-01,1267,285029.3800000002,224.96399368587228
WBTC,2022-11-01,1509,639449.6699999986,423.757236580516
WBTC,2022-12-01,873,223696.62999999957,256.23898052691817
WBTC,2023-01-01,1484,200323.20000000004,134.98867924528304
WBTC,2023-02-01,1238,132737.03,107.21892568659128
WBTC,2023-03-01,3341,980327.0999999994,293.42325651002676
WBTC,2023-04-01,1883,560738.4599999994,297.78994158258064
WBTC,2023-05-01,1393,254247.64000000013,182.518047379756
WBTC,2023-06-01,1328,204931.65000000017,154.31600150602424
WBTC,2023-07-01,1590,262675.6100000002,165.20478616352216
WBTC,2023-08-01,2737,229297.1499999998,83.7768176835951
WBTC,2023-09-01,3305,235848.6600000006,71.36116792738294
WBTC,2023-10-01,3709,447028.60999999987,120.52537341601506
WBTC,2023-11-01,4188,1099492.6799999983,262.5340687679079
WBTC,2023-12-01,5976,1143280.7999999935,191.31204819277
